Username	UserID	Tweet	Reply_to	Location	Date	Year	Month	Tweet_Translated
lasopa_news	301831339	#Pandemia | Príncipe Carlos se reunió con príncipe contagiado y ahora tiene coronavirus.- #LaSopaPuntoCom %.		Venezuela	Fri Apr 03 05:44:58 +0000 2020	2020	4	#Pandemic | Prince Carlos met with infected prince and now he has coronavirus.- #LaSopaPuntoCom%.
kuri_kurita	65101544	"せっかくの病院船、今のところほとんど活用されていないって。😰

患者を船内に入れるのに厳格なルールがあるので（ウイルスに感染していない事を確認しなくてはいけないなど）、例えばケガ人を事故現場から直接船内に収容する事が出来ないとか、… "	65101544.0	硅素盆地	Fri Apr 03 05:44:58 +0000 2020	2020	4	"The hospital ship hasn't been used so far. 😰

There are strict rules for getting patients on board (such as making sure they are not infected with a virus), so for example, injured people cannot be taken directly from the scene of the accident on board ..."
AKhatri25	767860748	#TabligiJamaat Members are being tracked in Pakistan after 40 Tabligi found #COVIDー19 positive so this will come un… 		India	Fri Apr 03 05:44:58 +0000 2020	2020	4	#TabligiJamaat Members are being tracked in Pakistan after 40 Tabligi found #COVIDー19 positive so this will come un…
rakmayoral	2428388804	Naomi Klein: “La gente habla sobre cuándo se volverá a la normalidad, pero la normalidad era la crisis”… 			Fri Apr 03 05:44:58 +0000 2020	2020	4	"Naomi Klein: ""People talk about when they will return to normal, but normality was the crisis"" ..."
VABIS730S	1146692095299768320	RT @PressTV: US aircraft carrier's commander fired after pleading for help for sailors with #coronavirus 			Fri Apr 03 05:44:58 +0000 2020	2020	4	RT @PressTV: US aircraft carrier commander fired after pleading for help for sailors with #coronavirus
RichelleWayne	1692650550	Trump administration ended pandemic early-warning program to detect coronaviruses #SmartNews		San Jose, Ca.	Fri Apr 03 05:44:58 +0000 2020	2020	4	Trump administration ended pandemic early-warning program to detect coronaviruses #SmartNews
olusheenor	15178683	#SydneyNaFraud I said this days ago. You can’t have serious covid 19 symptoms and be jumping around 		Nigeria	Fri Apr 03 05:44:58 +0000 2020	2020	4	#SydneyNaFraud I said this days ago. You can’t have serious covid 19 symptoms and be jumping around
VoylesTimothy	919784842769960960	RT @DailyCaller: Trump Campaign Donates Meals To Hospitals During Coronavirus Pandemic 			Fri Apr 03 05:44:58 +0000 2020	2020	4	RT @DailyCaller: Trump Campaign Donates Meals To Hospitals During Coronavirus Pandemic
PAPatriotChris	32812995	RT @nypost: Hydroxychloroquine rated 'most effective' coronavirus treatment, poll of doctors finds 		Pennsylvania 	Fri Apr 03 05:44:58 +0000 2020	2020	4	RT @nypost: Hydroxychloroquine rated 'most effective' coronavirus treatment, poll of doctors finds
WiltonDiary	136581495	Experts, Trump advisers doubt WH prediction on deaths 		Champaign, NYC, Key West, Fort Lauderdale, and Palm Springs, CA	Fri Apr 03 05:44:58 +0000 2020	2020	4	Experts, Trump advisers doubt WH prediction on deaths
AAnacronica64	2324064712	RT @diasasaigonados: Unidas Podemos denuncia a un policía por difundir un bulo sobre el coronavirus via @el_pais 			Fri Apr 03 08:44:59 +0000 2020	2020	4	RT @diasasaigonados: United We can denounce a policeman for spreading a hoax about the coronavirus via @el_pais
lasopa_news	301831339	#Covid19 | ¡Irresponsable! El nuevo juego de TikTok “desafío coronavirus”.- #LaSopaPuntoCom !.		Venezuela	Fri Apr 03 08:44:59 +0000 2020	2020	4	"# Covid19 | Irresponsible! The new TikTok game ""coronavirus challenge"" .- #LaSopaPuntoCom!."
computerandelec	316815032	RT @DiamondandSilk: Remember: Pelosi Ripped SOTU Speech Where Trump Warned About COVID-19. 		Geneva Ohio	Fri Apr 03 08:44:59 +0000 2020	2020	4	RT @DiamondandSilk: Remember: Pelosi Ripped SOTU Speech Where Trump Warned About COVID-19.
CarlJCroft	86562779	Are planning departments still operating? Yes, many are still functioning with a few adjustments given the current… 		Stafford, Staffordshire, UK	Fri Apr 03 08:44:59 +0000 2020	2020	4	Are planning departments still operating? Yes, many are still functioning with a few adjustments given the current…
GillJames54	715850854943866881	RT @SkyNews: Coronavirus: 'Healthy' NHS nurse, 36, dies after contracting COVID-19 		England, United Kingdom	Fri Apr 03 08:44:59 +0000 2020	2020	4	RT @SkyNews: Coronavirus: 'Healthy' NHS nurse, 36, dies after contracting COVID-19
pyohoney	1140216635002777600	wash it with soap thoroughly for more than 30seconds, and that will help with the prevention of COVID-19. please ta… 	1.1402166350027776e+18	ENG/中/한 OK!	Fri Apr 03 08:44:59 +0000 2020	2020	4	wash it with soap thoroughly for more than 30seconds, and that will help with the prevention of COVID-19. please ta…
rschauhan2020	1086163313413640192	@HMOIndia Sir ji I was NCC candidate and now I am preparing for civil services and I am always ready to work as a v… 	2541363451.0		Fri Apr 03 08:44:59 +0000 2020	2020	4	@HMOIndia Sir ji I was NCC candidate and now I am preparing for civil services and I am always ready to work as a v…
roncufley	136063974	"RT @meganne121: We'll have an escalating rat problem next ... 
Fly-tipping waste rockets 300% across country amid Covid-19 crisis "		Romney Marsh, Kent, UK	Fri Apr 03 08:44:59 +0000 2020	2020	4	"RT @meganne121: We'll have an escalating rat problem next ... 
Fly-tipping waste rockets 300% across country amid Covid-19 crisis"
Studymapper	940547882251366400	"C'est officiel : le bac 2020 se passera, au moins pour une très grande partie, en contrôle continu. 

#bac… "		France	Fri Apr 03 08:44:59 +0000 2020	2020	4	"It's official: the 2020 bac will take place, at least for a very large part, in continuous assessment.

# bac ..."
paulj388	2180015951	@NestorBAguilar2 I have encountered the same censorship on my community Facebook groups by the Administration. Peop… 	8.398593668282409e+17		Fri Apr 03 08:44:59 +0000 2020	2020	4	@NestorBAguilar2 I have encountered the same censorship on my community Facebook groups by the Administration. Peop…
Cmacg3	1099350755285389312	RT @randombigbird: Led By Donkeys returns to reveal heroes and villains of the coronavirus crisis - 			Fri Apr 03 08:44:59 +0000 2020	2020	4	RT @randombigbird: Led By Donkeys returns to reveal heroes and villains of the coronavirus crisis -
shwetajhaanchor	733533456525729793	"RT @aajtak: केंद्रीय स्वास्थ्य मंत्री डॉ. हर्षवर्धन ने देश में #Coronavirus की स्थिति पर दी जानकारी 
#ATVideo #CoronavirusPandemic "		Noida, India	Fri Apr 03 08:44:59 +0000 2020	2020	4	"RT @aajtak: Union Health Minister Dr. Harsh Vardhan gave information on the status of #Coronavirus in the country
#ATVideo #CoronavirusPandemic"
yemi_fowowe	1242962728140050439	@DailyPostNGR After covid 19 EFCC must investigate the matter of this money if did not go round or else the real co… 	413428207.0	Lagos, Nigeria	Fri Apr 03 08:44:59 +0000 2020	2020	4	@DailyPostNGR After covid 19 EFCC must investigate the matter of this money if did not go round or else the real co…
pyohoney	1140216635002777600	[TRANS] hello to all readers of StarNews. This is Son Dongpyo. recently you guys have a lot of worries due to COVID… 		ENG/中/한 OK!	Fri Apr 03 08:44:59 +0000 2020	2020	4	[TRANS] hello to all readers of StarNews. This is Son Dongpyo. recently you guys have a lot of worries due to COVID…
flablack	44648641	RT @guardiannews: Coronavirus: Wuhan residents told to stay inside and be vigilant 		Brasil	Fri Apr 03 08:44:59 +0000 2020	2020	4	RT @guardiannews: Coronavirus: Wuhan residents told to stay inside and be vigilant
tesshou	95750828	"RT @Kyukimasa: コロナ禍後の世界はどうなるのか

テレワーク普及をはじめとして社会は変わるだろうという話。
それしてもそのタイトルでその表題画像、「ちょっと前までは空中タクシーが飛び交う明るい未来を考えてたのに多分そん…"		羆の近く。	Fri Apr 03 08:44:59 +0000 2020	2020	4	"RT @Kyukimasa: What will happen to the world after the Corona disaster?

The story that society will change, including the spread of telework.
Even so, with that title, the title image, ""Until a while ago, I was thinking of a bright future where aerial taxis would fly, but maybe ..."
unfakingnews	1005103898556760064	"RT @malditobulo: ¿No has podido meterte en para revisar los bulos que hemos desmentido estos días? 😱

Escucha nuest…"		Madrid, Spain	Fri Apr 03 08:44:59 +0000 2020	2020	4	"RT @malditobulo: Have you not been able to get in to review the hoaxes that we have denied these days? 😱

Listen to our ..."
pneuvo	75434902	@raffine9 @cenkuygur If these people are newly unemployed how do you expect them to buy insurance, even if heavily… 	347313710.0	Portland, OR	Fri Apr 03 08:44:59 +0000 2020	2020	4	@raffine9 @cenkuygur If these people are newly unemployed how do you expect them to buy insurance, even if heavily…
_srk4arif	1196418603014336514	RT @SRKUniverse: Various initiatives by King Khan extending his support for the battle against Covid. #दानकर्ता_शाहरूखखान ❤️ 		Some where in your heart	Fri Apr 03 08:44:59 +0000 2020	2020	4	RT @SRKUniverse: Various initiatives by King Khan extending his support for the battle against Covid. #दानकर्ता_शाहरूखखान ❤️
GeorgeAbitbol22	911529159163305984	"@le_Parisien Article plus complet ici :
"	38142665.0		Fri Apr 03 08:44:59 +0000 2020	2020	4	@le_Parisien More complete article here:
TFGSoccerClub	4118834589	.@ChelseaFC have joined up with charity Refuge to raise money to support women and children experiencing domestic a… 			Fri Apr 03 08:44:59 +0000 2020	2020	4	.@ChelseaFC have joined up with charity Refuge to raise money to support women and children experiencing domestic a…
kcall7570	2203874878	RT @vietthanhsports: U.S. Rep Schiff heads up ‘9-11 style’ commission to evaluate Trump’s response to COVID-19 		Pasadena, MD	Fri Apr 03 08:44:58 +0000 2020	2020	4	RT @vietthanhsports: U.S. Rep Schiff heads up ‘9-11 style’ commission to evaluate Trump’s response to COVID-19
FrankFarina9	1243773339858087937	Corona-Krise: Erntehelfer dürfen doch einreisen 		Essen	Fri Apr 03 08:44:58 +0000 2020	2020	4	Corona crisis: harvest workers are allowed to enter
IGaneshMalhotra	1292191189	"RT @JnKFact: COVID-19: DC Doda distributes essential commodities kits among destitute families

For More Read : 
ht…"			Fri Apr 03 08:44:58 +0000 2020	2020	4	"RT @JnKFact: COVID-19: DC Doda distributes essential commodities kits among destitute families

For More Read : 
ht…"
henreechestnut	228611488	My hommie is running cheques, crashed at their warehouse last night as they got a contract to supply Covid food ite… 		Lagos, Nigeria	Fri Apr 03 08:44:58 +0000 2020	2020	4	My homie is running cheques, crashed at their warehouse last night as they got a contract to supply Covid food ite…
StefanoBornia	1098145776130248705	"Non prendete impegni per #ferragosto. #NonSiSaMai #COVIDー19 @NatangeloM 

"		Genoa, Liguria	Fri Apr 03 08:44:58 +0000 2020	2020	4	Don't make plans for #ferragosto. #NonSiSaMai #COVID ー 19 @NatangeloM
wakram4488	1073506638970134531	"RT @aajtak: #Corona से मरने वाले शहीद: ओवैसी
#Video 
"		India	Fri Apr 03 08:44:58 +0000 2020	2020	4	"RT @aajtak: Martyrs who died from #Corona: Owaisi
#Video"
ciderwithrosie2	729281341	RT @g_gosden: Sure, 30 ventilators is on the way to 30,000 – in the same way the Co-op is on the way to Kenya 			Fri Apr 03 08:44:58 +0000 2020	2020	4	RT @g_gosden: Sure, 30 ventilators is on the way to 30,000 – in the same way the Co-op is on the way to Kenya
Bitte__B	2865302440	RT @vanitaguptaCR: Jared Kushner. The Patron Saint of Unqualified White Men. 		Sweden	Fri Apr 03 08:44:58 +0000 2020	2020	4	RT @vanitaguptaCR: Jared Kushner. The Patron Saint of Unqualified White Men.
fordeborah5	993080715116937216	RT @mondomobileweb: Coronavirus, TIM San Marino: donazione di 15.000 euro alla Protezione Civile 		Reggio nell'Emilia, Emilia Rom	Fri Apr 03 08:44:58 +0000 2020	2020	4	RT @mondomobileweb: Coronavirus, TIM San Marino: donation of 15,000 euros to the Civil Protection
philipmilton	19392504	Startup Investors and Investment Professionals: The Government must help startups during and post COVID-19 by incre… 		Barnstaple	Fri Apr 03 08:44:58 +0000 2020	2020	4	Startup Investors and Investment Professionals: The Government must help startups during and post COVID-19 by incre…
MorganEscherly	868211735974432769	Well this sucks &amp; they can't get unemployment! We really are a sorry species or at least those in charge for the pa… 		Seattle, WA	Fri Apr 03 08:44:58 +0000 2020	2020	4	Well this sucks &amp; they can't get unemployment! We really are a sorry species or at least those in charge for the pa… 
Nova153	109883502	Un Français résidant au Vietnam : «J’ai eu du mal à lui expliquer que nous savons fabriquer des TGV, mais que produ… 		Narnia	Fri Apr 03 08:44:58 +0000 2020	2020	4	"A Frenchman living in Vietnam: ""I had a hard time explaining to him that we know how to make TGVs, but that produced ..."
AvvocatoLorenti	2751782307	"RT @Adnkronos: #Coronavirus, #Orban attacca: ""#Ue critica invece di salvare vite"" "		Roma, Lazio	Fri Apr 03 08:44:58 +0000 2020	2020	4	"RT @Adnkronos: #Coronavirus, #Orban attacks: ""#Ue criticizes instead of saving lives"""
alvaro_ramon_	3256841321	"RT @okdiario: Un cura desde la 'zona cero' de Tomelloso: ""El Gobierno habla de 107 muertos y llevamos 200 entierros"" "		Eivissa, España	Fri Apr 03 08:44:58 +0000 2020	2020	4	"RT @okdiario: A priest from Tomelloso's 'ground zero': ""The Government speaks of 107 dead and we have 200 burials"""
Olfella	25929282	@hardenuppete Greiner gov again???  @SerkanTheWriter	1036115508.0		Fri Apr 03 08:44:58 +0000 2020	2020	4	@hardenuppete Greiner gov again???  @SerkanTheWriter
WestPandI	1570224661	#ICS and #IAPH have joined forces to call on G20 leaders to act quickly to protect global supply chains from the im… 		London, England	Fri Apr 03 08:44:58 +0000 2020	2020	4	#ICS and #IAPH have joined forces to call on G20 leaders to act quickly to protect global supply chains from the im…
yella1971	798131444237422592	"RT @JavierArocaA: El Gobierno de Andalucía aprovecha el coronavirus para ""perdonar 400 millones de euros"" a la COPE "			Fri Apr 03 08:44:58 +0000 2020	2020	4	"RT @JavierArocaA: The Government of Andalusia takes advantage of the coronavirus to ""forgive 400 million euros"" to the COPE"
agendapais2014	2357032999	#Coronavirus: Las propuestas de las #MIPYMES para salir de la crisis post pandemia  @Conpyme @i_emprendedores… 		Lima, Perú	Fri Apr 03 08:44:58 +0000 2020	2020	4	#Coronavirus: The proposals of the #MIPYMES to get out of the post pandemic crisis @Conpyme @ i_emprendedores ...
anil1995_	906144207529582592	@AsifPat19214527 @CKMKBhai @omthanvi @sandeep_news24 	1.1105240166898524e+18	Bharat	Fri Apr 03 11:44:59 +0000 2020	2020	4	@ AsifPat19214527 @CKMKBhai @omthanvi @ sandeep_news24
DroneFlesh	994279820380069889	In response to the COVID-19 situation, the return of all sales on Bandcamp in 2020 will be doubled and donated to t… 		Z	Fri Apr 03 11:44:59 +0000 2020	2020	4	In response to the COVID-19 situation, the return of all sales on Bandcamp in 2020 will be doubled and donated to t…
ChiswickW4	44584784	Met Wants New Armoured Vehicles to Tackle Public Disorder - Claim request is not linked to concerns about coronavir… 		Chiswick	Fri Apr 03 11:44:59 +0000 2020	2020	4	Met Wants New Armoured Vehicles to Tackle Public Disorder - Claim request is not linked to concerns about coronavir…
RowanPowell2	1165261030488006659	Scottish First Minister Nicola Sturgeon says a further 46 people have died after testing positive for covid-19 in S… 		Wales 🏴󠁧󠁢󠁷󠁬󠁳󠁿	Fri Apr 03 11:44:59 +0000 2020	2020	4	Scottish First Minister Nicola Sturgeon says a further 46 people have died after testing positive for covid-19 in S…
