index	Username	UserID	Tweet	Location	Date	Year	Month	Tweet_Translated	Tweets_Clean	Latitude	Longitude
8850	falmouthjen	3007879421	RT @guardian: 'Vaccine nationalism' stands in the way of an end to the Covid-19 crisis | Stephen Buranyi 	Falmouth	Sat Aug 15 08:44:57 +0000 2020	2020	8	RT @guardian: 'Vaccine nationalism' stands in the way of an end to the Covid-19 crisis | Stephen Buranyi 	@guardian vaccine nationalism stands way end crisis stephen buranyi	50.1552197	-5.0688262
8851	viivelen_joonie	1114524540946661377	"RT @soompi: Mnet Confirms ""#ILAND"" Cleaning Staff Tested Positive For COVID-19 And Explains Safety Measures Being Taken "	Manipur, India	Sat Aug 15 08:44:57 +0000 2020	2020	8	"RT @soompi: Mnet Confirms ""#ILAND"" Cleaning Staff Tested Positive For COVID-19 And Explains Safety Measures Being Taken "	@soompi mnet confirms #iland cleaning staff tested positive explains safety measures taken	24.7208818	93.9229386
8852	tani_113	333960993	"RT @NewsDigestWeb: 【神奈川県 きょうの新規感染者136人に 過去最多】

17:42時点で前日比+936人

神奈川県+96（合計3768人）
※1日あたり過去最多

詳細は下記URLより：


#新型コロナウイ…"	横浜市	Sat Aug 15 08:44:56 +0000 2020	2020	8	"RT @NewsDigestWeb: [Kanagawa Prefecture, the highest number of 136 newly infected people ever]

+936 people compared to the previous day at 17:42

Kanagawa +96 (3768 in total)
* Record high per day

For details, see the URL below:


#New Coronaui ..."	@newsdigestweb kanagawa prefecture highest number 136 newly infected people ever 936 people compared previous day 17:42 kanagawa 96 3768 total record high per day details see url #new coronaui	35.444991	139.636768
8853	rajareddy41	467462122	"RT @NYGovCuomo: If the party is ""lit"" — COVID thinks so too. "	Chicago, IL	Sat Aug 15 08:44:56 +0000 2020	2020	8	"RT @NYGovCuomo: If the party is ""lit"" — COVID thinks so too. "	@nygovcuomo party lit — thinks	41.8755616	-87.6244212
8854	gladys_p8	753309530474307584	RT @gladys_p8: George Soros sees 'revolutionary moment' in coronavirus pandemic - Washington Times 		Sat Aug 15 08:44:56 +0000 2020	2020	8	RT @gladys_p8: George Soros sees 'revolutionary moment' in coronavirus pandemic - Washington Times 	@gladys_p8 george soros sees revolutionary moment pandemic washington times	No latitude	No longitude
8855	JAKESLUVER	1219385194781691906	ok but covid is cured if taehyung wore smthing like this again 		Sat Aug 15 08:44:55 +0000 2020	2020	8	ok but covid is cured if taehyung wore smthing like this again 	ok cured taehyung wore smthing like	No latitude	No longitude
8856	Bbaekya_	4881038704	"RT @Korseries: Mnet ประกาศยกเลิกตารางการถ่ายทำรายการ I-LAND หลังพบพนักงานทำความสะอาดติดเชื้อ COVID-19 

"		Sat Aug 15 08:44:55 +0000 2020	2020	8	RT @Korseries: Mnet cancels I-LAND filming schedule after meeting with cleaning workers infected with COVID-19	@korseries mnet cancels i-land filming schedule meeting cleaning workers infected	No latitude	No longitude
8857	ivn_bin	1424733601	RT @SCMPNews: This Israeli hospital is trialling a quick saliva test for Covid-19 that gives the result in less than a second 	Jakarta	Sat Aug 15 08:44:55 +0000 2020	2020	8	RT @SCMPNews: This Israeli hospital is trialling a quick saliva test for Covid-19 that gives the result in less than a second 	@scmpnews israeli hospital trialling quick saliva test gives result less second	-6.1753942	106.827183
8858	aikokoroh	1281780858475573248	i dont have a photo of him bc im stranded out of the country cus of covid &lt;/3 but i used to take my giant hamster p… 	she/her 18	Sat Aug 15 08:44:54 +0000 2020	2020	8	i dont have a photo of him bc im stranded out of the country cus of covid &lt;/3 but i used to take my giant hamster p… 	dont photo bc im stranded country cus used take giant hamster p	35.1172406	-89.9132695
8859	Olaoye5	1081931005089464320	Nigeria announces 329 new coronavirus cases via @chronicle.ng	Oshogbo, Nigeria	Sat Aug 15 08:44:53 +0000 2020	2020	8	Nigeria announces 329 new coronavirus cases via @chronicle.ng	nigeria announces 329 cases @chronicle ng	7.7791666	4.5538891
8860	Nairametrics	1427565012	With the emergence of lockdown and social distancing, businesses are now incorporating innovative working arrangeme… 	Nigeria	Sat Aug 15 08:44:53 +0000 2020	2020	8	With the emergence of lockdown and social distancing, businesses are now incorporating innovative working arrangeme… 	emergence lockdown social distancing businesses incorporating innovative working arrangeme	9.6000359	7.9999721
8861	guiamuriae	15802460	O detalhamento, com números de casos por municípios e o perfil de óbitos está disponível em:… 	Muriaé, Minas Gerais, Brasil	Sat Aug 15 08:44:53 +0000 2020	2020	8	The details, with numbers of cases by municipalities and the profile of deaths, are available at:…	details numbers cases municipalities profile deaths available	-21.130556	-42.366389
8862	CarminePoli	610832858	"Coronavirus, la testimonianza di Veronica: ""Ecco perché a Milano crescono i positivi"".
"	Roccapiemonte, Campania	Sat Aug 15 08:44:52 +0000 2020	2020	8	"Coronavirus, Veronica's testimony: ""This is why the positives are growing in Milan""."	veronica's testimony positives growing milan	40.762465	14.6923748
8863	AlexTechEpping	200558295	RT @BylineTimes: By Failing on COVID-19 and Trashing the Economy, Boris Johnson has shown Britain Can’t be ‘Superman’ – Byline Times 	Pewsey, England	Sat Aug 15 08:44:52 +0000 2020	2020	8	RT @BylineTimes: By Failing on COVID-19 and Trashing the Economy, Boris Johnson has shown Britain Can’t be ‘Superman’ – Byline Times 	@bylinetimes failing trashing economy boris johnson shown britain superman – byline times	51.3420841	-1.7658565
8864	globaldefence	157605748	Japan's economy will contract more than previously expected and suffer mild deflation during the current fiscal yea… 	Deutschland	Sat Aug 15 08:44:52 +0000 2020	2020	8	Japan's economy will contract more than previously expected and suffer mild deflation during the current fiscal yea… 	japan's economy contract previously expected suffer mild deflation current fiscal yea	51.0834196	10.4234469
8865	trumpafa	1293285509276606464	I am a @afa_cwa flight attendant. @RepRiggleman COVID-19 continues to threaten our health, jobs, &amp; industry. W/o an… 		Sat Aug 15 08:44:52 +0000 2020	2020	8	I am a @afa_cwa flight attendant. @RepRiggleman COVID-19 continues to threaten our health, jobs, &amp; industry. W/o an… 	@afa_cwa flight attendant @repriggleman continues threaten health jobs industry w	No latitude	No longitude
8866	juanillom96	1172478499	Médico que estuvo en todo cuando el coronavirus pegó fuerte y explica la situación actual de su hospital = negacion… 		Sat Aug 15 08:44:51 +0000 2020	2020	8	Doctor who was in everything when the coronavirus hit hard and explains the current situation of his hospital = denial ...	doctor everything hit hard explains current situation hospital denial	No latitude	No longitude
8867	TheMahaMTB	2734222022	"केरळ विमान दुर्घटना : बचाव पथकातील २० जणांना कोरोनाची लागण!
#Kerala #planecrashed #kozikodeaircrash #RescueTeam… "	Mumbai, India	Sat Aug 15 08:44:51 +0000 2020	2020	8	"Kerala plane crash: 20 members of rescue squad infected with corona
#Kerala #planecrashed #kozikodeaircrash # RescueTeam"	kerala plane crash 20 members rescue squad infected corona #kerala #planecrashed #kozikodeaircrash rescueteam	18.9387711	72.8353355
8868	TiempoDCanarias	2974685709	"‼️ DATOS OFICIALES ‼️

🇪🇸😷 España supera los 800 brotes activos con más de 9.000 contagios asociados

#España… "	#Canarias / #España	Sat Aug 15 08:44:51 +0000 2020	2020	8	"‼ ️ OFFICIAL DATA‼ ️

🇪🇸😷 Spain exceeds 800 active outbreaks with more than 9,000 associated infections

#Spain…"	‼ ️ official data ‼ ️ 🇪 🇸 😷 spain exceeds 800 active outbreaks 9,000 associated infections #spain	28.2935785	-16.621447121144122
8869	BreakingItalyNe	1084450777748459520	CORONAVIRUS: Altri 269 nuovi decessi nei Paesi colpiti dalla pandemia: Sale a 757.087 morti nel Mondo 		Sat Aug 15 08:44:51 +0000 2020	2020	8	CORONAVIRUS: Another 269 new deaths in the countries affected by the pandemic: Rises to 757,087 deaths worldwide	another 269 deaths countries affected pandemic rises 757,087 deaths worldwide	No latitude	No longitude
8870	ShoaibKhanRajp2	1292316696141656064	Happy Independence day all of and be cere full of covid 19 God bless all Indian army be happy always every condition 		Sat Aug 15 08:44:50 +0000 2020	2020	8	Happy Independence day all of and be cere full of covid 19 God bless all Indian army be happy always every condition 	happy independence day cere full god bless indian army happy always every condition	No latitude	No longitude
8871	KevinBriggs99	15644510	A shining example not just to other states in the Union, but to the rest of the world as well. #Covid_19 	Alaska	Sat Aug 15 08:44:50 +0000 2020	2020	8	A shining example not just to other states in the Union, but to the rest of the world as well. #Covid_19 	shining example states union rest world well #covid_19	64.4459613	-149.680909
8872	OkewuyiOyeyemi	465420699	RT @PremiumTimesng: COVID-19 India set to mass produce vaccine – Modi 	Lagos	Sat Aug 15 11:44:59 +0000 2020	2020	8	RT @PremiumTimesng: COVID-19 India set to mass produce vaccine – Modi 	@premiumtimesng india set mass produce vaccine – modi	6.4550575	3.3941795
8873	1936San	3363967365	"BBC News - Coronavirus: Thousands return to UK to beat France quarantine
"		Sat Aug 15 11:44:58 +0000 2020	2020	8	"BBC News - Coronavirus: Thousands return to UK to beat France quarantine
"	bbc news thousands return uk beat france quarantine	No latitude	No longitude
8874	vipstrippers	23633315	"@DrMocarl @Jade1234ever @BenVolin 
Source"	Manchester, NH	Sat Aug 15 11:44:58 +0000 2020	2020	8	"@DrMocarl @ Jade1234ever @BenVolin
Source"	@drmocarl jade 1234ever @benvolin source	42.9956397	-71.4547891
8875	__auckland	451753074	RT @NewshubNZ: 'We've been misled': Kiwis react with anger at revelations of lack of testing at border 	Auckland, New Zealand	Sat Aug 15 11:44:58 +0000 2020	2020	8	RT @NewshubNZ: 'We've been misled': Kiwis react with anger at revelations of lack of testing at border 	@newshubnz we've misled kiwis react anger revelations lack testing border	-36.852095	174.7631803
8876	Rum_Diet_Koke	1192048451325976576	RT @business: The lasting legacy of the novel coronavirus is likely to be a permanent erosion of civil liberties 	Paraguay	Sat Aug 15 11:44:57 +0000 2020	2020	8	RT @business: The lasting legacy of the novel coronavirus is likely to be a permanent erosion of civil liberties 	@business lasting legacy novel likely permanent erosion civil liberties	-23.3165935	-58.1693445
8877	cogitator99	520410021	England is the dirty man of #Europe.  #English take #coronavirus with them, deliberately ignore local regulations a… 	Bucks	Sat Aug 15 11:44:57 +0000 2020	2020	8	England is the dirty man of #Europe.  #English take #coronavirus with them, deliberately ignore local regulations a… 	england dirty man #europe #english take deliberately ignore local regulations	51.7834994	-0.8946440535649794
8878	OsbourneCox2	1128929454116474880	@Listhebest2020 @TheJamieWright @jodysanders777 @SophieRockshots @Kenhsilver @StandUpX2 @MoragHamilton12 Tested by… 	Londoner lost in Belgium 	Sat Aug 15 11:44:55 +0000 2020	2020	8	@Listhebest2020 @TheJamieWright @jodysanders777 @SophieRockshots @Kenhsilver @StandUpX2 @MoragHamilton12 Tested by… 	@listhebest2020 @thejamiewright @jodysanders777 @sophierockshots @kenhsilver @standupx2 @moraghamilton12 tested	No latitude	No longitude
8879	katiebevano	714433304	if anyone is planning to sit politics a-level exams due to having their grades lowered, please reach out if you’d l… 	she/her	Sat Aug 15 11:44:54 +0000 2020	2020	8	if anyone is planning to sit politics a-level exams due to having their grades lowered, please reach out if you’d l… 	anyone planning sit politics a-level exams due grades lowered please reach l	35.1172406	-89.9132695
8880	Rd3zwA	948158208236912640	Should you ditch your gaiter as a face mask? Not so fast, scientists say. | Live Science 	東京 渋谷区	Sat Aug 15 11:44:53 +0000 2020	2020	8	Should you ditch your gaiter as a face mask? Not so fast, scientists say. | Live Science 	ditch gaiter face mask fast scientists say live science	35.6828387	139.7594549
8881	zaibsid9	1077563790152081409	"RT @Koreaboo: ""I-LAND"" Cleaning Crew Member Confirmed To Have Coronavirus, Mnet Cancels All Schedules

"	Karachi, Pakistan	Sat Aug 15 11:44:53 +0000 2020	2020	8	"RT @Koreaboo: ""I-LAND"" Cleaning Crew Member Confirmed To Have Coronavirus, Mnet Cancels All Schedules

"	@koreaboo i-land cleaning crew member confirmed mnet cancels schedules	24.8667795	67.0311286
8882	08ca6h	3565671252	RT @KVUE: On Monday (Aug. 17), @Walmart will be extending most of its store hours to 10 p.m. 		Sat Aug 15 11:44:52 +0000 2020	2020	8	RT @KVUE: On Monday (Aug. 17), @Walmart will be extending most of its store hours to 10 p.m. 	@kvue monday aug 17 @walmart extending store hours 10 p	No latitude	No longitude
8883	JoAnneVintage	590527419	RT @jsolomonReports: Chicago spent nearly $120 million on 4 coronavirus facilities to treat a total of 38 patients | Just The News 	Australia	Sat Aug 15 11:44:52 +0000 2020	2020	8	RT @jsolomonReports: Chicago spent nearly $120 million on 4 coronavirus facilities to treat a total of 38 patients | Just The News 	@jsolomonreports chicago spent nearly 120 million facilities treat total 38 patients news	-24.7761086	134.755
8884	garydchance	65423360	NHS braces for increased demand for mental health support in wake of coronavirus pandemic  	London, UK	Sat Aug 15 11:44:50 +0000 2020	2020	8	NHS braces for increased demand for mental health support in wake of coronavirus pandemic  	nhs braces increased demand mental health support wake pandemic	51.5073219	-0.1276474
8885	Mitig8nFctrs	3025322423	"RT @tatn: We mourn the loss of 1,000* #HealthCare Workers from #COVID19 while treating patients across America.  

#…"	United States	Sat Aug 15 11:44:49 +0000 2020	2020	8	"RT @tatn: We mourn the loss of 1,000* #HealthCare Workers from #COVID19 while treating patients across America.  

#…"	@tatn mourn loss 1,000 #healthcare workers treating patients across america	39.7837304	-100.4458825
