index	Username	UserID	Tweet	Location	Date	Year	Month	Tweet_Translated	Tweets_Clean	Latitude	Longitude
2527	poli4ninha	1021914754510725121	RT @EliasNajmNeto: @whindersson Aqui Não Coronavirus!!! @whindersson @Tirullipa 	Armazém, Brasil	Mon Feb 03 23:59:57 +0000 2020	2020	2	RT @EliasNajmNeto: @whindersson Not Here Coronavirus !!! @whindersson @Tirullipa	@eliasnajmneto @whindersson @whindersson @tirullipa	-28.2624996	-49.0190126
2528	IAMLEGENDARYMO	179626577	RT @latimes: Fear of coronavirus fuels racist sentiment targeting Asians 	Mt. Olympus 	Mon Feb 03 23:59:57 +0000 2020	2020	2	RT @latimes: Fear of coronavirus fuels racist sentiment targeting Asians 	@latimes fear fuels racist sentiment targeting asians	47.8012207	-123.7109067
2529	AnimalParaiso	321743094	"RT @elmostrador: GENERACIÓN M| Coronavirus: por qué el brote del virus podría ser una bendición para los animales salvajes
"	Valparaíso, Chile	Mon Feb 03 23:59:56 +0000 2020	2020	2	RT @elmostrador: GENERATION M | Coronavirus: Why the virus outbreak could be a boon to wild animals	@elmostrador generation virus outbreak could boon wild animals	-33.0458456	-71.6196749
2530	A_w_H_i_u	1305860760	RT @benFranklin2018: Still on pace to double every few days, and that's just from the official numbers. #coronavirus 		Mon Feb 03 23:59:56 +0000 2020	2020	2	RT @benFranklin2018: Still on pace to double every few days, and that's just from the official numbers. #coronavirus 	@benfranklin2018 still pace double every days that's official numbers	No latitude	No longitude
2531	xomaha11	834798785670815744	RT @qz: How India is dealing with the Coronavirus outbreak 		Mon Feb 03 23:59:56 +0000 2020	2020	2	RT @qz: How India is dealing with the Coronavirus outbreak 	@qz india dealing outbreak	No latitude	No longitude
2532	LisaMar91564392	907646706895937536	Thai doctors have been using a cocktail of flu and HIV drugs to treat coronavirus cases via @businessinsider	Canada 🇨🇦 	Mon Feb 03 23:59:56 +0000 2020	2020	2	Thai doctors have been using a cocktail of flu and HIV drugs to treat coronavirus cases via @businessinsider	thai doctors using cocktail flu hiv drugs treat cases @businessinsider	61.0666922	-107.9917071
2533	ashtonhuppert	469850524	RT @ABC: China builds a makeshift hospital in 10 days in Wuhan, the epicenter of the coronavirus outbreak. 		Mon Feb 03 23:59:55 +0000 2020	2020	2	RT @ABC: China builds a makeshift hospital in 10 days in Wuhan, the epicenter of the coronavirus outbreak. 	@abc china builds makeshift hospital 10 days wuhan epicenter outbreak	No latitude	No longitude
2534	mistelqueja	1190995851134611456	RT @business: LATEST: The death toll from the coronavirus in China rose to at least 425 	San juan	Mon Feb 03 23:59:55 +0000 2020	2020	2	RT @business: LATEST: The death toll from the coronavirus in China rose to at least 425 	@business latest death toll china rose least 425	18.465299	-66.116666
2535	JJoseTrujillo	142314442	Las respuestas de la escoria fariano-petroñera-santista, mas que rabia producen risa; que recua de imbeciles y tara… 		Mon Feb 03 23:59:55 +0000 2020	2020	2	The responses of the Fariano-petroñera-Santista scum, rather than anger produce laughter; What a bunch of morons and tara ...	responses fariano-petroñera-santista scum rather anger produce laughter bunch morons tara	No latitude	No longitude
2536	LiWenliangAHero	1132885444574797825	"Please forward ⛔❗❗❗
We need scientists to review the different studies #coronavirus #nCoV_2019 #nCoV2019 #wuhan "		Mon Feb 03 23:59:55 +0000 2020	2020	2	"Please forward ⛔❗❗❗
We need scientists to review the different studies #coronavirus #nCoV_2019 #nCoV2019 #wuhan "	please forward ⛔ ❗ ❗ ❗ need scientists review different studies #ncov_2019 #ncov2019 #wuhan	No latitude	No longitude
2537	YancyFaith	296612576	"A shame about all that money y’all diverted to #BuildTheWall 

White House coronavirus response could require $136… "	Heaven. Or maybe Blind Pass FL	Mon Feb 03 23:59:55 +0000 2020	2020	2	"A shame about all that money y’all diverted to #BuildTheWall 

White House coronavirus response could require $136… "	shame money diverted #buildthewall white house response could require 136	No latitude	No longitude
2538	snowatt1c	868269616384049152	@BerniceCBC I have seen a post from somebody on facebook stating that the Western Memorial regional hospital in cor… 	📀n-e-v-e-r-l-a-n-d📀	Mon Feb 03 23:59:55 +0000 2020	2020	2	@BerniceCBC I have seen a post from somebody on facebook stating that the Western Memorial regional hospital in cor… 	@bernicecbc seen post somebody facebook stating western memorial regional hospital cor	No latitude	No longitude
2539	ManuduManuel	3103183289	RT @guillermoacuna: Coronavirus: por qué el brote del virus podría ser una bendición para los animales salvajes 		Mon Feb 03 23:59:55 +0000 2020	2020	2	RT @guillermoacuna: Coronavirus: why the virus outbreak could be a blessing for wild animals	@guillermoacuna virus outbreak could blessing wild animals	No latitude	No longitude
2540	mia_corti	165245237	RT @EFEnoticias: #ÚLTIMAHORA | Alemania eleva a doce el número de infectados por el coronavirus de Wuhan 		Mon Feb 03 23:59:54 +0000 2020	2020	2	RT @EFEnoticias: # LAST HOUR | Germany raises the number of those infected by the Wuhan coronavirus to twelve	@efenoticias last hour germany raises number infected wuhan twelve	No latitude	No longitude
2541	TheGeneral_0	838033969954320385	RT @FairyQ15: Coronavirus UK latest: Evacuated Briton from virus-hit Wuhan taken ill in UK and escorted to hospital 	On the Front Line	Mon Feb 03 23:59:54 +0000 2020	2020	2	RT @FairyQ15: Coronavirus UK latest: Evacuated Briton from virus-hit Wuhan taken ill in UK and escorted to hospital 	@fairyq15 uk latest evacuated briton virus-hit wuhan taken ill uk escorted hospital	44.8855079	-78.7375334
2542	louismycompass	571043961	RT @josekinumab: el coronavirus con las mascarillas desechables que está comprando todo el mundo 		Mon Feb 03 23:59:54 +0000 2020	2020	2	RT @josekinumab: the coronavirus with the disposable masks that everyone is buying	@josekinumab disposable masks everyone buying	No latitude	No longitude
2543	mhoran1158	973995284538822656	Douglas and Michael explain how British and American media have been weaponized by the Pilgrims Society. Coronaviru… 	Glen Cove, NY	Mon Feb 03 23:59:54 +0000 2020	2020	2	Douglas and Michael explain how British and American media have been weaponized by the Pilgrims Society. Coronaviru… 	douglas michael explain british american media weaponized pilgrims society coronaviru	40.862755	-73.6336094
2544	rodolfoxoliz	2200412632	RT @RTultimahora: ÚLTIMA HORA: Aumenta a 414 el número de víctimas mortales por el brote de coronavirus 	Putaendo, Chile	Mon Feb 03 23:59:53 +0000 2020	2020	2	RT @RTultimahora: LAST MINUTE: The number of fatalities due to the coronavirus outbreak increases to 414	@rtultimahora last minute number fatalities due outbreak increases 414	-32.6260768	-70.7167642
2545	ToniTattles	4835706783	RT @freddie1999: VIDEO: Early morning scene in #Wuhan - hundreds dressed in hazmat suits preparing to enter tower block. 	Indiana, USA	Mon Feb 03 23:59:53 +0000 2020	2020	2	RT @freddie1999: VIDEO: Early morning scene in #Wuhan - hundreds dressed in hazmat suits preparing to enter tower block. 	@freddie1999 video early morning scene #wuhan hundreds dressed hazmat suits preparing enter tower block	40.3270127	-86.1746933
2546	FelitobB	1167235520386273280	RT @Lechuguinos_com: ¡BUSCANDO CONFLICTIVO! EEUU se aprovecha del Coronavirus para aplicar fuertes medidas restrictivas contra China 		Mon Feb 03 23:59:53 +0000 2020	2020	2	RT @Lechuguinos_com: LOOKING FOR CONFLICTIVE! The US takes advantage of the Coronavirus to apply strong restrictive measures against China	@lechuguinos_com looking conflictive takes advantage apply strong restrictive measures china	No latitude	No longitude
2548	somdasantigas	200507968	Brasil monitora 14 casos suspeitos de coronavírus 	Brasil	Mon Feb 03 23:59:52 +0000 2020	2020	2	Brazil monitors 14 suspected coronavirus cases	brazil monitors 14 suspected cases	-10.3333333	-53.2
2549	ddnifcins1	782302527412801536	"RT @God_SpeedUSA: Coronavirus may transmit through digestive tract, report finds


Oh boy. If it’s diarrhea then Cal…"		Mon Feb 03 23:59:52 +0000 2020	2020	2	"RT @God_SpeedUSA: Coronavirus may transmit through digestive tract, report finds


Oh boy. If it’s diarrhea then Cal…"	@god_speedusa may transmit digestive tract report finds oh boy diarrhea cal	No latitude	No longitude
2550	adachanxd	276943212	RT @BBCWorld: Coronavirus: China accuses US of causing panic and 'spreading fear' 	Hong Kong	Mon Feb 03 23:59:51 +0000 2020	2020	2	RT @BBCWorld: Coronavirus: China accuses US of causing panic and 'spreading fear' 	@bbcworld china accuses causing panic spreading fear	22.350627	114.1849161
2551	bitcoinconnect	306127388	Neil Peart Sad Rush Beach Photo Before Death Leaks SEE DETAILS AT ==&gt; #virus #coronavirus… 		Mon Feb 03 23:59:50 +0000 2020	2020	2	Neil Peart Sad Rush Beach Photo Before Death Leaks SEE DETAILS AT ==&gt; #virus #coronavirus… 	neil peart sad rush beach photo death leaks see details #virus	No latitude	No longitude
2552	dada_on	2515063002	RT @TIME: Wuhan's Huoshenshan Hospital was built in 10 days to cope with the coronavirus outbreak 		Tue Feb 04 11:59:59 +0000 2020	2020	2	RT @TIME: Wuhan's Huoshenshan Hospital was built in 10 days to cope with the coronavirus outbreak 	@time wuhan's huoshenshan hospital built 10 days cope outbreak	No latitude	No longitude
2553	GioBenitez	22408312	Hong Kong is now reporting its first coronavirus death. We’ll have new details on the outbreak this morning on @GMA. 	New York, NY	Tue Feb 04 11:59:59 +0000 2020	2020	2	Hong Kong is now reporting its first coronavirus death. We’ll have new details on the outbreak this morning on @GMA. 	hong kong reporting first death details outbreak morning @gma	40.7127281	-74.0060152
2554	miguel_dupouy	732368639844864000	mplejo-deportivo-rusia-demolicion-vo-requena-panorama-mundial/ 		Tue Feb 04 11:59:58 +0000 2020	2020	2	sports-complex-russia-demolition-vo-requena-world-panorama /	sports-complex-russia-demolition-vo-requena-world-panorama	No latitude	No longitude
2555	chonlago	597798819	RT @josesevillarigo: Coronavirus, última hora: dos estudios apuntan al murciélago como origen 		Tue Feb 04 11:59:58 +0000 2020	2020	2	RT @josesevillarigo: Coronavirus, last minute: two studies point to the bat as the origin	@josesevillarigo last minute two studies point bat origin	No latitude	No longitude
2556	Yattoron1	1178531319053053953	RT @TIME: Hong Kong medical workers call for border shutdown amid coronavirus outbreak 	Hong Kong	Tue Feb 04 11:59:58 +0000 2020	2020	2	RT @TIME: Hong Kong medical workers call for border shutdown amid coronavirus outbreak 	@time hong kong medical workers call border shutdown amid outbreak	22.350627	114.1849161
2557	pmisurakarta	384665134	""" GAUSAH PERGI-PERGI DULU ""
Pengen bepergian, eh mendadak sakit. 😷🤒🤮🤧🥶
Jangan dipaksa ya kak. Tubuh butuh beristira… "	Jl. kol. sutarto no 58, solo	Tue Feb 04 11:59:58 +0000 2020	2020	2	"""ELEPHANT TO GO FIRST""
Want to travel, uh suddenly sick 😷🤒🤮🤧🥶
Don't force it, sis. The body needs rest ..."	elephant go first want travel uh suddenly sick 😷 🤒 🤮 🤧 🥶 force sis body needs rest	No latitude	No longitude
2558	pinkvilla	14182050	#Coronavirus: 5 Big myths surrounding 2019-nCov BUSTED - 	Mumbai, India	Tue Feb 04 11:59:58 +0000 2020	2020	2	#Coronavirus: 5 Big myths surrounding 2019-nCov BUSTED - 	big myths surrounding ncov busted	18.9387711	72.8353355
2559	afstekelenburg	3070186487	"Lees onze analyse over de mogelijke economische gevolgen van het Coronavirus.

The #coronavirus epidemic could disr… "	Oisterwijk, Netherlands	Tue Feb 04 11:59:58 +0000 2020	2020	2	"Read our analysis of the possible economic consequences of the Coronavirus.

The #coronavirus epidemic could disr ..."	read analysis possible economic consequences epidemic could disr	51.5778742	5.1938101
2560	IvonneSosaSanM1	927647719782539265	RT @infobae: China cerró en una gigantesca cuarentena otras dos grandes ciudades para protegerse del coronavirus 	Lima, Perú	Tue Feb 04 11:59:57 +0000 2020	2020	2	RT @infobae: China closed two other large cities in a gigantic quarantine to protect itself from the coronavirus	@infobae china closed two large cities gigantic quarantine protect	-12.0621065	-77.0365256
2561	joleeqh	21071383	RT @SCMPNews: Coronavirus: Australia blocks evacuation of nine-year-old girl from Wuhan, risking human rights violation 	Singapore	Tue Feb 04 11:59:57 +0000 2020	2020	2	RT @SCMPNews: Coronavirus: Australia blocks evacuation of nine-year-old girl from Wuhan, risking human rights violation 	@scmpnews australia blocks evacuation nine-year-old girl wuhan risking human rights violation	1.3408630000000001	103.83039182212079
2562	Mirai_Watalu	1142131702627594240	"上海も影響が出ているようだが、封鎖などの事態になれば経済的な影響は甚大だろう #Shanghai #ChinaVirus #CoronavirusOutbreak 
Shanghai streets empty due to co… "	🇯🇵JAPAN  Sapporo-Tokyo-Osaka	Tue Feb 04 11:59:57 +0000 2020	2020	2	"Shanghai seems to be affected, but if it becomes a blockade, the economic impact will be enormous. #Shanghai #ChinaVirus #CoronavirusOutbreak
Shanghai streets empty due to co…"	shanghai seems affected becomes blockade economic impact enormous #shanghai #chinavirus #coronavirusoutbreak shanghai streets empty due co	43.0737991	141.3600921
2563	Biche_Doe	624610310	"RT @Charlie_Hebdo_: Faites ce que vous voulez, mais restez chez vous #Coronavirus Par @Biche_Doe 👇
"		Tue Feb 04 11:59:57 +0000 2020	2020	2	RT @Charlie_Hebdo_: Do whatever you want, but stay home #Coronavirus By @Biche_Doe 👇	@charlie_hebdo_ whatever want stay home @biche_doe 👇	No latitude	No longitude
2564	Francolinie	846068634	RT @chrismartenson: Why The Time To Prepare For The Coronavirus Is *NOW* 	Universum	Tue Feb 04 11:59:56 +0000 2020	2020	2	RT @chrismartenson: Why The Time To Prepare For The Coronavirus Is *NOW* 	@chrismartenson time prepare	63.819670200000004	20.305648783489204
2565	BashirK96795774	1224661202879598593	BBC News اردو - #coronavirus: کورونا وائرس: چین کا امریکہ پر معاونت کرنے کے بجائے خوف پھیلانے کا الزام 		Tue Feb 04 11:59:56 +0000 2020	2020	2	BBC News English - #coronavirus: Corona virus: China accuses US of spreading fear instead of helping	bbc news english corona virus china accuses spreading fear instead helping	No latitude	No longitude
2566	Cynt622	798972311860813824	RT @nowthisnews: China built this massive hospital to fight the coronavirus in just 8 days 	Cincinnati, OH	Tue Feb 04 11:59:56 +0000 2020	2020	2	RT @nowthisnews: China built this massive hospital to fight the coronavirus in just 8 days 	@nowthisnews china built massive hospital fight days	39.1014537	-84.5124602
2567	kees120954	324858938	RT @StockBoardAsset: i guess these bodies haven't been recorded #coronavirus 	Netherlands	Tue Feb 04 11:59:56 +0000 2020	2020	2	RT @StockBoardAsset: i guess these bodies haven't been recorded #coronavirus 	@stockboardasset guess bodies recorded	52.5001698	5.7480821
