	Username	UserID	Tweet	Reply_to	Location	Date	Coordinates
588	winnercircle90s	2850783752	"RT @purplelovehime: Translation of the Wuhan Doctor video that's going viral..
#CoronavirusOutbreak 
#coronavirus 
#coronavirusPH "		Malaysia🇲🇾	Sun Jan 26 15:59:55 +0000 2020	
589	igrdn4me	2798998009			Kent, WA	Sun Jan 26 15:59:55 +0000 2020	
590	__nianasir	849856752119980032	"RT @elmnzhri: #Coronavirus spreading in our country

The government: "			Sun Jan 26 15:59:55 +0000 2020	
591	RojoAcevedo1	1072721044857851905	CONFIRMADO..  El Coronavirus ha legado a El Salvador y Pega Fuerte 			Sun Jan 26 15:59:55 +0000 2020	
592	Mariinedacosta	2868087011	RT @PunchlinesT: Moi quand j’ai appris que le coronavirus viens des chauves-souris 		Amiens, France	Sun Jan 26 15:59:55 +0000 2020	
593	KaiDGmd	1704731256	RT @fedgegal: The Philippines needs to do the same ASAP! #FuckCorona #CoronaOutbreak #CoronaVirus 			Sun Jan 26 15:59:55 +0000 2020	
594	winnielatte	1103651913038348289	"RT @allkpop: NCT Dream and SF9 fans demand their labels take action to keep artists out of China due to the coronavirus
"		eng & ina	Sun Jan 26 15:59:55 +0000 2020	
595	slowbob	14667128	Watch Live: Pelosi Jr. Creates Major Issues As Impeachment Heats Up, China Covers Up Coronavirus Truth 		United States	Mon Jan 27 21:59:59 +0000 2020	
596	TormentasM	784754895958249472	RT @curandero_el: Expansión del coronavirus del tres al veinticinco de enero de 2020. 		Inca, España	Mon Jan 27 21:59:59 +0000 2020	
597	KleesJackie	1195881222787874816	How sick will you get if you catch coronavirus? Our medical experts weigh in  via @ABCNews			Mon Jan 27 21:59:59 +0000 2020	
598	sudogene	859506207769362433	"Interesting

"			Mon Jan 27 21:59:58 +0000 2020	
599	toukachiharu	824581847988400128	RT @jn6gtz: 新型肺炎で中国主席と緊密に連携、いかなる支援も提供＝米大統領 		日本	Mon Jan 27 21:59:58 +0000 2020	
600	ILYADETODYSSE	772186072155652101	RT @Lavie2reve: Quand Coronavirus et Lubrizol se croisent à Rouen : 		rouen 	Mon Jan 27 21:59:57 +0000 2020	
601	MusulmanH24_	1213016455	#macron-ie #LREM #coronavirus 		Au beau milieu du morne hiver	Mon Jan 27 21:59:57 +0000 2020	
602	r_ptsr	1063312166726627329	RT @NamlocJojo: Moi après avoir choppé le Coronavirus en Chine, en train de me diriger vers le prochain concert de BTS 			Mon Jan 27 21:59:57 +0000 2020	
603	joselo_ruiz	876796692	RT @RTultimahora: Perú informa de cuatro pacientes bajo sospecha de contagio por coronavirus 			Mon Jan 27 21:59:57 +0000 2020	
604	marcosvinsi	1122294076362166272	"Corona Virus: a
Eu chegando pro rolê daqui uns dias: 
#coronavirus #cyberpunk "		Belo Horizonte	Mon Jan 27 21:59:56 +0000 2020	
605	elkadimed7332	898327080693379072	"RT @nrGloria: Decime como paras el #coronavirus en esta cultura? 
Un mercado chino. "		Lille, Francia	Mon Jan 27 21:59:56 +0000 2020	
606	Drou12	374691224	RT @GizmodoES: Sigue el brote de coronavirus en tiempo real con este mapa interactivo 			Mon Jan 27 21:59:56 +0000 2020	
607	FrontezaCortal	1122560161393139714	El gobierno debería darnos facilidades a los que damos empleo en lugar de ponernos trabas cuando queremos despedir… 		Ecuador	Mon Jan 27 21:59:56 +0000 2020	
608	UrsulaSialer	30590402	"RT @Agencia_Andina: ¿Qué es el coronavirus? En el Perú hay cuatro casos sospechosos 👉 

Se están tomando las previsi…"		Lima, Peru	Mon Jan 27 21:59:55 +0000 2020	
609	Leenaag13	957001856449941504	RT @ajahumada_: El mapa de países dónde se han confirmado casos de Coronavirus parece una gira mundial de Taylor Swift. 		Buenos Aires, Argentina	Mon Jan 27 21:59:55 +0000 2020	
610	ATuiteros	3992290877	"📢¡𝐀𝐬í 𝐥𝐨 𝐃𝐢𝐣𝐨!  🇻🇪
Min. @AlvaradoC_MPPS: El coronavirus es una mutación que tiene el 85% de los virus anteriores, c… "		Caracas, Venezuela	Mon Jan 27 21:59:54 +0000 2020	
611	hachimitsu_rin	716969163592310786	RT @reuters_jptop: 新型肺炎、北京で初の死者　世界株安進行　米大統領は支援表明 2020-01-28 06:24:20		環結（１回目）	Mon Jan 27 21:59:54 +0000 2020	
612	Hannesz1956	1340408646	RT @TPOnl: Coronavirus – Kabinet wil 20 Nederlanders uit Wuhan evacueren 		Nederland	Mon Jan 27 21:59:54 +0000 2020	
613	RobertGalarga29	1568782627	RT @RTultimahora: Perú informa de cuatro pacientes bajo sospecha de contagio por coronavirus 		En vuestra imaginación	Mon Jan 27 21:59:54 +0000 2020	
614	marianheac	84504006	RT @canalN_: AHORA | Villa El Salvador | Ministra de Salud: Tenemos 4 casos de pacientes sospechosos de coronavirus ► 		Lima, Peru	Mon Jan 27 21:59:54 +0000 2020	
615	atasteofcreole	97664800	"Coronavirus outbreak: Mongolia closes China border

"		Washington, DC	Mon Jan 27 21:59:54 +0000 2020	
616	Anniuxi	166306370	#China prolongó las vacaciones de Año Nuevo, para reducir la propagación del #coronavirus, que ha dejado más de 80… 		México, DF	Mon Jan 27 21:59:54 +0000 2020	
617	SeaVolki	3363158980	RT @Lavie2reve: Quand Coronavirus et Lubrizol se croisent à Rouen : 		teamLUK - ViZo - ABSIT INVIDIA	Mon Jan 27 21:59:54 +0000 2020	
618	explorativeLins	944520152	"RT @Noahpinion: Let's see how Tankie Twitter is dealing with the coronavirus thing...

...ah. "		Canada	Mon Jan 27 21:59:54 +0000 2020	
619	Paria_social79	65078155	"RT @RegeneracionMx: El robot Peanut ofrece que, si los pacientes con coronavirus necesitan algo adicional, se dirijan a la recepción 
"		Merida, Yucatan, Mexico	Mon Jan 27 21:59:54 +0000 2020	
620	Kennken_	3238158979	RT @hoemoticon: me when i hear someone coughing in class with this coronavirus spreading around 		Waco, tx	Mon Jan 27 21:59:53 +0000 2020	
621	InformAcapulco	911677222787911681	RT @curandero_el: Expansión del coronavirus del tres al veinticinco de enero de 2020. 		MÉXICO	Mon Jan 27 21:59:53 +0000 2020	
622	Mariaeu13	139545966	RT @ElUniversal: #China enviará otros 1.600 médicos para ayudar al control del #coronavirus en #Hubei #EUVzla 		MERIDA	Mon Jan 27 21:59:53 +0000 2020	
623	chez_laurence_l	1014837169674948610	"RT @netievalage: In a Recent Simulation, a #Coronavirus Killed 65 Million People 



#China #CoronaOutbreak #WuhanC…"			Mon Jan 27 21:59:53 +0000 2020	
624	Golgo_kabukiti	595160305	新型肺炎、首都北京で初の死者＝国営テレビ - ロイター 			Mon Jan 27 21:59:53 +0000 2020	
625	rapplerdotcom	330826792	JUST IN: A woman in her 80s in Kanagawa Prefecture died of the new #coronavirus in Japan, the first confirmed fatal… 		Philippines	Thu Feb 13 11:59:52 +0000 2020	
626	HavenPancakes	215821179	RT @DojaAccess: doja talking about the coronavirus is the funniest thing i’ve heard all day 		Storybrooke	Sun Mar 08 14:44:58 +0000 2020	
627	nachodosrey_9	1222107570	RT @sarasvnt: NO PUEDE SER SE HA PUESTO DE HASHTAG #CORONAVIRUS ES QUE ES TONTÍSIMAAA JAJAJABSJAJAJAJAJJ ME EXPLOTO 		Camas	Sun Feb 09 15:59:59 +0000 2020	
628	AustinOgbuagu	769498248050569217	RT @Amaka_Ekwo: Killer disease in Benue is a mystery, it's not ebola, Lassa fever or Coronavirus - FG - Vanguard Allure 		Missouri, USA	Sun Feb 09 15:59:59 +0000 2020	
629	AmericanShipper	31128798	Asia-Europe trade sees five sailings cancelled due to coronavirus as global shipping companies remain on lockdown f… 		Chattanooga, TN	Sun Feb 09 15:59:59 +0000 2020	
630	JuliaSaiz5	1195338683559403521	RT @teleamazonasec: #HongKong | Los 1 814 tripulantes dieron negativo para #coronavirus 		Manabi	Sun Feb 09 15:59:59 +0000 2020	
631	NIBIRU81005406	1202832538806423554	"RT @davidicke: Coronavirus deaths exceed Sars fatalities in 2003
"			Sun Feb 09 15:59:59 +0000 2020	
632	saif_bhanvadia	797760172332433409	"RT @DarrenPlymouth: 1.5 million chinese infected with #coronavirus.

50,000 cremated.

"		Republic of the Philippines	Sun Feb 09 15:59:58 +0000 2020	
633	_RobertArthur_	805079290756943876	The more people bang on about how investors should respect the degree of uncertainty in play from the coronavirus t… 		London, England	Sun Feb 09 15:59:58 +0000 2020	
634	meramerameez	354805705	RT @DrAmalinaBakri: A drug called Kaletra is currently being trialled for novel coronavirus.  		Jasin, Melaka	Sun Feb 09 15:59:58 +0000 2020	
635	Jon46915496	1226532587612594176	"RT @bitcoinization: Bodies pilling up on the back of vans in China, just like any other ""flu"". #coronavirus "			Sun Feb 09 15:59:58 +0000 2020	
636	bool_michelle	890413378849472513	"RT @kapadia_prasant: Stop touching your face
#coronavirus @MoHFW_INDIA "		Batangas City, Calabarzon	Sun Feb 09 15:59:58 +0000 2020	
637	JohnPollizzi	895405723315732481	RT @Newsweek: The coronavirus outbreak is a wake-up call, showing how unprepared we are to deal with biological threats 		Princeton, New Jersey	Sun Feb 09 15:59:58 +0000 2020	
638	TReporta	326849708	"""Toda la vigilancia de la salud de los panameños es responsabilidad de las entidades de salud y lo están haciendo c… "		#Panamá	Sun Feb 09 15:59:57 +0000 2020	
639	__eklavya__	52327339	"RT @NCOVNEWS: Residents are welded inside their apartment blocks and left to die. #CoronaVirus.
"		India	Sun Feb 09 15:59:56 +0000 2020	
640	ATOPOLO	224814926	"@Jona10113 @Vicenteluisper4 ¡Este el paciente cero del coronavirus, y estos su coro""lario""...!👇 "	1.1914090225005568e+18	España	Sun Feb 09 15:59:55 +0000 2020	
641	PaulTPWong	36986564	Coronavirus: Nine members of Hong Kong family feared infected after 'hotpot' - Hong Kong Free Press via @GoogleNews		Toronto	Sun Feb 09 15:59:55 +0000 2020	
642	Zirtaeb666	856006891	RT @bbcbrasil: #VÍDEO Coronavírus: China usa drones com alto-falantes para pedir às pessoas que usem máscaras 		constelacao de draco	Sun Feb 09 15:59:54 +0000 2020	
643	Sup_bee	217696837	RT @cnni: The Wuhan coronavirus has now killed more people than the SARS outbreak of 2003 		GOT7 Homie	Sun Feb 09 15:59:54 +0000 2020	
644	THesh38322466	1199408237008891906	RT @howroute: More craziness from the quarantine zone in China. #coronavirus 		Prague, Czech Republic	Sun Feb 09 15:59:53 +0000 2020	
645	The_Optics	112963171	Veteran journalist and journalism lecturer Alex Lo attempts to make  his global audience understand why and how the… 		Kenya	Sun Feb 09 15:59:53 +0000 2020	
646	EPsocietat	501730403	El britànic aïllat a Mallorca es va encomanar de coronavirus a França 		Barcelona	Sun Feb 09 15:59:53 +0000 2020	
647	ZHectorjim	1087232406745157632	RT @AlexCit21: Tanto que es criticado si gobierno y sin embargo se mueve 		Jalisco, México	Sun Feb 09 15:59:52 +0000 2020	
648	presson_de	258720722	DIE BOTANISCHE #DISINFEKTANTENLÖSUNG VON BIOESQUE KANN GEGEN DEN NEUEN #CORONAVIRUS VERWENDET WERDEN (2019-nCoV Wuh… 			Sun Feb 09 15:59:52 +0000 2020	
649	sicilianews24	51419835	"Coronavirus, Di Maio ""Niccolo' presto in Italia con un volo militare"" - "		Palermo	Sun Feb 09 15:59:52 +0000 2020	
650	Sin_Pepitas_	369249116	RT @DLasAmericas: China eleva a 811 los muertos por el nuevo coronavirus, que superan ya a las víctimas de SARS 			Sun Feb 09 15:59:52 +0000 2020	
651	shhdelrey	529317996	"RT @Ooranjan: Drone shots of Wuhan. It’s literally a Ghost Town.

#Wuhan #CoronaVirus "		Kuching, Sarawak	Sun Feb 09 15:59:52 +0000 2020	
652	GlobalC72163069	1195964727962161152	RT @MailOnline: Eighty-six people die of coronavirus in a DAY in China as Beijing begins mass arrest of sufferers 			Sun Feb 09 15:59:52 +0000 2020	
653	EricGWills	3033804693	"RT @markpelton: Berlin takes first ""actions"" against #Coronavirus. Mandatory declarations for entry to Fruit Logistica trade fair. "			Sun Feb 09 15:59:51 +0000 2020	
654	DevilSanatan	1225457614537904128	RT @howroute: More craziness from the quarantine zone in China. #coronavirus 			Sun Feb 09 15:59:51 +0000 2020	
655	GraviolaDOTfi	2737343664	"First new coronavirus patient in UAE recovers: Ministry of Health 
- Yujia went on to say that she is thankful for… "	2737343664.0	Espoo, Suomi	Sun Feb 09 15:59:50 +0000 2020	
656	Akolouthos	63346632	RT @FlightRadio1: 		Argentina	Sun Feb 09 15:59:50 +0000 2020	
657	MariaSa10509872	1156346123705081856	RT @EcuavisaInforma: Por qué estamos contrayendo cada vez más enfermedades transmitidas por animales como el #coronavirus ➡️ 			Sun Feb 09 15:59:50 +0000 2020	
658	DavidbovieDavid	724335132472012800	RT @Ozkok_A: Chinese SOF deployed to check #coronavirus cases. 			Sun Feb 09 15:59:50 +0000 2020	
659	SamuelSarracin2	1202394095307673600	@CoronavirusESP @ESPOLITIC El terror gringo jajaja. Infórmense, el coronavirus tiene una tasa de mortalidad del 3 p… 	1.1995405678033838e+18		Sun Feb 09 15:59:49 +0000 2020	
660	Leon48303573	948966261488316417	"RT @mcanzutti: Vedno bolj mi smrdi coronavirus zgodba.
Policaji brez zaščite lovijo 'okužene'. "			Sun Feb 09 15:59:49 +0000 2020	
661	kunalbht	856555011568013314	"RT @khaleejtimes: Coronavirus in UAE: Chinese woman recovers fully
#coronavirus "			Sun Feb 09 15:59:49 +0000 2020	
662	EDNewsChina	1211950858746785793	More than 200 patients infected with the novel ＃coronavirus were transfered Saturday to a newly built hospital in W… 		北京, 中华人民共和国	Sun Feb 09 15:59:49 +0000 2020	
663	RonnieLass	118035482	Many physicians and nursing staff are unsung heros who put their lives at risk while battling infectious diseases!… 		France	Thu Feb 06 21:59:59 +0000 2020	
664	EseTalRafa	996393897566900224	RT @larepublica_pe: 🚨#LOÚLTIMO | Tras horas de confusión, #China confirma muerte del médico que alertó sobre el #coronavirus ►		RAE Real Academia de Lengua 	Thu Feb 06 21:59:58 +0000 2020	
665	carrillokarr	876048613658505216	RT @nycjim: Coronavirus: Li Wenliang, doctor who alerted public to the outbreak, dies of the disease. 		Gainesville, GA	Thu Feb 06 21:59:58 +0000 2020	
666	kylepicco	513665964	What are the odds that the highest profile #coronavirus patient (33 y/o Doc who gave initial warnings) and allegedl… 		Portsmouth, NH	Thu Feb 06 21:59:58 +0000 2020	
667	VGKnightinArmor	743236960525836288	"DeathCamp more like it...sad
#coronavirus 
#CoronaOutbreak "		Las Vegas, NV	Thu Feb 06 21:59:58 +0000 2020	
668	JaytheActivist6	2745059990	RT @nycjim: Coronavirus: Li Wenliang, doctor who alerted public to the outbreak, dies of the disease. 		OUT WEST 🌵	Thu Feb 06 21:59:58 +0000 2020	
669	PaulLandis10	827266381733257219	RT @nypost: Li Wenliang, Chinese doctor who sounded alarm on coronavirus, dies from virus 		Alb Nm	Thu Feb 06 21:59:58 +0000 2020	
670	Freakco_Suave	281759124	RT @nycjim: Coronavirus: Li Wenliang, doctor who alerted public to the outbreak, dies of the disease. 		St. Louis	Thu Feb 06 21:59:58 +0000 2020	
671	Yenne71132017	1171168735576690690	RT @larepublica_pe: 🚨#LOÚLTIMO | Tras horas de confusión, #China confirma muerte del médico que alertó sobre el #coronavirus ►			Thu Feb 06 21:59:58 +0000 2020	
672	bexblush	2845887365				Thu Feb 06 21:59:57 +0000 2020	
673	CheddarEsports	885534626588106752	"#CheddarEsports with @erinasimon &amp; @jimbasco is LIVE!

#NintendoSwitch production impacted by the Coronavirus, Gear… "		New York, NY	Thu Feb 06 21:59:57 +0000 2020	
674	JCGTechno	1102856334314274817	"Nouveau bilan concernant le coronavirus.

"		Canada	Thu Feb 06 21:59:56 +0000 2020	
675	VsolVerne	323888928	China's #airlines told not to axe global flights as thousands cut 		France, Istres	Thu Feb 06 21:59:55 +0000 2020	
676	itsjustAdrienne	42186210	RT @nycjim: Coronavirus: Li Wenliang, doctor who alerted public to the outbreak, dies of the disease. 		Oahu-native beached on the 9th	Thu Feb 06 21:59:55 +0000 2020	
677	blueaura2	44657511	RT @bbcmundo: El hospital de Wuhan confirma la muerte del joven médico que trató de alertar sobre el nuevo coronavirus 		Uruguay	Thu Feb 06 21:59:55 +0000 2020	
678	CEOINSWEvents	432226660	Paul Bloxham, Chief economist HSBC, discusses the negative effect of #coronavirus on economic activity at the… 		Sydney	Thu Feb 06 21:59:55 +0000 2020	
679	papico22260254	847566879166156800	RT @howroute: Another video of chemical disinfection in the streets of Wuhan, an epicenter of #coronavirus outbreak.  			Thu Feb 06 21:59:55 +0000 2020	
680	holyguacamollie	21150079	"""We really only have available the Hubbard...and we have to get the doors installed... we're still waiting on parts… "	21150079.0	Juneau, AK	Thu Feb 06 21:59:55 +0000 2020	
681	paolochiariello	1040127722	"#coronavirus primo italiano infetto
"		Napoli, Campania	Thu Feb 06 21:59:55 +0000 2020	
682	YoungAdz1	122781428	RT @JoeTaroni17: When she’s got a free yard but you don’t wanna get Coronavirus on the way there @YoungAdz1 		United Kingdom	Thu Feb 06 21:59:55 +0000 2020	
683	crodrigue1	82605822	"RT @teleSURtv: Autoridades sanitarias de #China🇨🇳 usan medicamento cubano para combatir el #coronavirus 

El medicam…"		México D.F.	Thu Feb 06 21:59:54 +0000 2020	
684	larepublica_ec	246507155	Muere el médico chino que alertó sobre el  #coronavirus 		Ecuador	Thu Feb 06 21:59:54 +0000 2020	
685	veritas_vincent	1290556453	#Wuhan #coronavirus #BiggerThanYouThink. #BePrepared #BeAPreper 		Kirra Billi House.Gangsta Town	Thu Feb 06 21:59:54 +0000 2020	
686	eldzamanews	251753170	RT @bbcmundo: El hospital de Wuhan confirma la muerte del joven médico que trató de alertar sobre el nuevo coronavirus 		México	Thu Feb 06 21:59:54 +0000 2020	
687	paulamjohns	27945987	Engineered Bioweapons and Coronavirus - Another Conspiracy Theory Quickly Becoming Conspiracy Fact via @wakingtimes		Independence, KY	Thu Feb 06 21:59:54 +0000 2020	
688	masechi	27456576	"🔴Ha il coronavirus un italiano rientrato da Wuhan.
Test positivo, era in quarantena alla Cecchignola. È morto il me… "		Italia	Thu Feb 06 21:59:53 +0000 2020	
